,Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
11493,11494,Ultimate Shooting Collection,Wii,2008,Shooter,Milestone,0.08,0,0,0,0.08
11495,11496,Super Sentai Battle: Ranger Cross,Wii,2011,Action,Namco Bandai Games,0,0,0.08,0,0.08
11538,11539,Sengoku Musou 3: Moushouden,Wii,2011,Action,Ackkstudios,0,0,0.08,0,0.08
11544,11545,Rock Revolution,Wii,,Misc,Unknown,0.07,0,0,0.01,0.08
11564,11565,Lost in Blue: Shipwrecked,Wii,2008,Adventure,Konami Digital Entertainment,0.07,0,0,0.01,0.08
11568,11569,Penny Racers Party: Turbo-Q Speedway,Wii,2008,Racing,Takara Tomy,0.07,0,0,0.01,0.08
11579,11580,My First Songs,Wii,2010,Misc,Mindscape,0,0.07,0,0.01,0.08
11581,11582,Ultimate Party Challenge,Wii,2009,Misc,Konami Digital Entertainment,0.07,0,0,0.01,0.08
11603,11604,Agatha Christie: And Then There Were None,Wii,2008,Adventure,The Adventure Company,0.06,0.01,0,0.01,0.08
11606,11607,We Sing Rock!,Wii,2011,Misc,Nordic Games,0,0.07,0,0.01,0.08
11608,11609,Gunblade NY & L.A. Machineguns Arcade Hits Pack,Wii,2010,Shooter,Sega,0.06,0.01,0,0.01,0.08
11615,11616,Cosmic Family,Wii,2007,Misc,Ubisoft,0.07,0,0,0.01,0.08
11631,11632,Ultimate Duck Hunting,Wii,2009,Sports,Zoo Digital Publishing,0.07,0,0,0.01,0.08
11633,11634,Jikkyou Powerful Pro Yakyuu Next,Wii,2009,Sports,Konami Digital Entertainment,0,0,0.08,0,0.08
11636,11637,Aliens in the Attic,Wii,2009,Action,Playlogic Game Factory,0.07,0,0,0.01,0.08
11657,11658,Man vs. Wild,Wii,2011,Action,Crave Entertainment,0.07,0,0,0,0.08
11682,11683,World Party Games,Wii,2009,Misc,505 Games,0.07,0,0,0.01,0.08
11685,11686,Animal Kingdom: Wildlife Expedition,Wii,2009,Adventure,Natsume,0.07,0,0,0.01,0.08
11687,11688,Rogue Trooper: Quartz Zone Massacre,Wii,2009,Shooter,Reef Entertainment,0.07,0,0,0.01,0.08
11690,11691,Crayola: Colorful Journey,Wii,2009,Misc,Crave Entertainment,0.07,0,0,0.01,0.08
11691,11692,Storybook Workshop,Wii,2009,Misc,Konami Digital Entertainment,0.07,0,0,0.01,0.08
11699,11700,Minna no Joushiki Ryoku TV,Wii,2008,Misc,Nintendo,0,0,0.08,0,0.08
11714,11715,Winter Sports 2011,Wii,2011,Sports,DTP Entertainment,0,0.06,0,0.01,0.08
11716,11717,Baroque,Wii,2008,Role-Playing,Rising Star Games,0.07,0,0,0,0.08
11721,11722,Disaster: Day of Crisis,Wii,2008,Action,Nintendo,0,0.03,0.04,0,0.08
11731,11732,Kung Fu Panda: Legendary Warriors,Wii,2008,Action,Activision,0.07,0,0,0,0.08
11737,11738,Party Pigs: Farmyard Games,Wii,2009,Misc,Data Design Interactive,0.07,0,0,0,0.07
11745,11746,Naruto Shippuden: Gekito Ninja Taisen! EX 3,Wii,2008,Fighting,Takara Tomy,0,0,0.07,0,0.07
11764,11765,Zumba Fitness Core,Wii,2012,Misc,505 Games,0,0.07,0,0.01,0.07
11807,11808,Speed Zone,Wii,2009,Racing,Bethesda Softworks,0.01,0.05,0,0.01,0.07
11850,11851,Rugby League 3,Wii,2010,Sports,Alternative Software,0,0.06,0,0.01,0.07
11860,11861,Let's Paint,Wii,2010,Simulation,Zoo Games,0.07,0,0,0,0.07
11870,11871,Winning Eleven Playmaker 2010: Aoki Samurai no Chousen,Wii,2010,Sports,Konami Digital Entertainment,0,0,0.07,0,0.07
11884,11885,SNK Arcade Classics Vol. 1,Wii,2008,Misc,Ignition Entertainment,0.06,0,0,0.01,0.07
11890,11891,Speed,Wii,2010,Racing,Unknown,0.04,0.02,0,0.01,0.07
11953,11954,Showtime Championship Boxing,Wii,2007,Fighting,Zoo Digital Publishing,0.06,0,0,0.01,0.07
11955,11956,Open Season,Wii,2006,Platform,Ubisoft,0.06,0,0,0.01,0.07
11957,11958,Dave Mirra BMX Challenge,Wii,2007,Sports,505 Games,0.06,0,0,0.01,0.07
11971,11972,Yamaha Supercross,Wii,2009,Racing,Zoo Digital Publishing,0.05,0.01,0,0.01,0.07
12002,12003,NHL 2K9,Wii,2008,Sports,Take-Two Interactive,0.06,0,0,0.01,0.07
12009,12010,Reader Rabbit 1st Grade,Wii,2010,Misc,Graffiti,0.07,0,0,0,0.07
12010,12011,Anubis II,Wii,2007,Platform,Metro 3D,0.06,0,0,0,0.07
12017,12018,Heavenly Guardian,Wii,2007,Shooter,505 Games,0.06,0,0,0,0.07
12022,12023,Pizza Delivery Boy,Wii,2010,Simulation,Majesco Entertainment,0.06,0,0,0,0.07
12039,12040,Target: Terror,Wii,2008,Shooter,Konami Digital Entertainment,0.06,0,0,0.01,0.07
12045,12046,Dream Dance & Cheer,Wii,2009,Misc,Zoo Games,0.06,0,0,0,0.07
12049,12050,Billy's Boot Camp: Wii de Enjoy Diet!,Wii,2011,Sports,Rocket Company,0,0,0.07,0,0.07
12054,12055,Tournament of Legends,Wii,2010,Fighting,Sega,0.04,0.02,0,0.01,0.07
12073,12074,Suzumiya Haruhi no Gekidou,Wii,2009,Adventure,Kadokawa Shoten,0,0,0.07,0,0.07
12096,12097,Secret Files: Tunguska,Wii,2008,Adventure,Koch Media,0.05,0.02,0,0.01,0.07
12100,12101,Family Trainer: Treasure Adventure,Wii,2010,Sports,Namco Bandai Games,0,0.06,0,0.01,0.07
12113,12114,Basketball Hall of Fame Ultimate Hoops Challenge,Wii,2010,Sports,Zoo Games,0.06,0,0,0,0.07
12124,12125,Mario Tennis,Wii,2010,Sports,Nintendo,0,0.06,0,0.01,0.07
12128,12129,Build-A-Bear Workshop: Friendship Valley,Wii,,Misc,Unknown,0.06,0,0,0,0.07
12139,12140,Shin Chan: Las Nuevas Aventuras Para Wii!,Wii,2006,Action,505 Games,0,0,0.07,0,0.07
12140,12141,Challenge Me: Brain Puzzles 2,Wii,2010,Puzzle,O-Games,0,0.06,0,0.01,0.07
12147,12148,Freddi Fish: Kelp Seed Mystery,Wii,2008,Adventure,Majesco Entertainment,0.06,0,0,0,0.07
12189,12190,Kamen Rider: Dragon Knight,Wii,2009,Fighting,D3Publisher,0.06,0,0,0,0.07
12201,12202,Fantasy Aquarium World,Wii,2009,Simulation,Destineer,0.06,0,0,0,0.07
12209,12210,Cold Stone Creamery: Scoop It Up,Wii,2009,Misc,Zoo Games,0.06,0,0,0,0.07
12250,12251,Chrysler Classic Racing,Wii,2008,Racing,Zoo Games,0.06,0,0,0,0.06
12266,12267,Escape from Bug Island,Wii,2006,Action,Eidos Interactive,0.04,0.01,0.01,0,0.06
12272,12273,Bleach: Versus Crusade,Wii,2008,Fighting,Sega,0,0,0.06,0,0.06
12279,12280,Santa Claus Is Comin' to Town!,Wii,2011,Puzzle,Crave Entertainment,0.06,0,0,0,0.06
12292,12293,Cabela's Trophy Bucks,Wii,2008,Sports,Activision Value,0.06,0,0,0,0.06
12300,12301,Legend of the Dragon,Wii,2007,Fighting,Game Factory,0.06,0,0,0,0.06
12310,12311,Fast Food Panic,Wii,2009,Simulation,Nobilis,0.06,0,0,0,0.06
12313,12314,Another Code R: A Journey into Lost Memories,Wii,2009,Adventure,Nintendo,0,0.03,0.03,0,0.06
12319,12320,Octomania,Wii,2007,Puzzle,Midas Interactive Entertainment,0.06,0,0,0,0.06
12321,12322,Fishing Master (jp sales),Wii,2007,Sports,Konami Digital Entertainment,0,0,0.06,0,0.06
12331,12332,Spy Fox in Dry Cereal,Wii,2008,Adventure,Majesco Entertainment,0.06,0,0,0,0.06
12362,12363,Alien Syndrome,Wii,2007,Role-Playing,Sega,0.06,0,0,0,0.06
12371,12372,Samurai Shodown Anthology,Wii,2008,Fighting,Ignition Entertainment,0.06,0,0,0,0.06
12387,12388,Spy Games: Elevator Mission,Wii,2007,Shooter,Tommo,0.06,0,0,0,0.06
12432,12433,Barbie and Her Sisters Puppy Rescue,Wii,2015,Action,Namco Bandai Games,0,0.06,0,0,0.06
12436,12437,Puzzler Collection,Wii,2008,Puzzle,Ubisoft,0.05,0.01,0,0,0.06
12437,12438,Naruto Shippuden: Gekito Ninja Taisen! Special,Wii,2010,Fighting,Takara Tomy,0,0,0.06,0,0.06
12446,12447,Chevrolet Camaro: Wild Ride,Wii,2010,Racing,Storm City Games,0.06,0,0,0,0.06
12457,12458,Cocoto Kart Racer,Wii,2008,Racing,Conspiracy Entertainment,0.06,0,0,0,0.06
12469,12470,Grey's Anatomy: The Video Game,Wii,2009,Adventure,Ubisoft,0.05,0.01,0,0,0.06
12474,12475,Crazy Chicken Tales,Wii,2009,Action,Conspiracy Entertainment,0.06,0,0,0,0.06
12492,12493,Alvin and the Chipmunks,Wii,2007,Misc,Eidos Interactive,0.05,0,0,0,0.06
12503,12504,My Fitness Coach: Club,Wii,2011,Sports,Ubisoft,0,0.05,0,0.01,0.06
12534,12535,Pheasants Forever Wingshooter,Wii,2010,Shooter,Unknown,0.03,0.02,0,0,0.06
12535,12536,Ivy the Kiwi?,Wii,2010,Puzzle,Rising Star Games,0.04,0.02,0,0,0.06
12554,12555,Rooms: The Main Building,Wii,2010,Adventure,Hudson Soft,0.06,0,0,0,0.06
12563,12564,Disney Planes Fire & Rescue,Wii,2014,Action,Disney Interactive Studios,0,0.05,0,0,0.06
12583,12584,Centipede: Infestation,Wii,2011,Shooter,Atari,0.06,0,0,0,0.06
12591,12592,Back to the Future: The Game,Wii,2011,Adventure,Telltale Games,0.05,0,0,0,0.06
12615,12616,Dance Sensation!,Wii,2010,Misc,Majesco Entertainment,0.06,0,0,0,0.06
12616,12617,Brave: A Warrior's Tale,Wii,2009,Action,SouthPeak Games,0.05,0,0,0,0.06
12627,12628,Captain America: Super Soldier,Wii,,Action,Sega,0.05,0,0,0,0.06
12631,12632,Gem Smashers,Wii,2011,Platform,Crave Entertainment,0.05,0,0,0,0.06
12667,12668,Flip's Twisted World,Wii,,Platform,Unknown,0.05,0,0,0,0.06
12678,12679,World Championship Athletics,Wii,2009,Sports,DTP Entertainment,0.04,0.01,0,0,0.06
12703,12704,PopStar Guitar,Wii,2008,Misc,Midway Games,0.03,0.03,0,0.01,0.06
12740,12741,SD Gundam G Generation Wars,Wii,2009,Strategy,Namco Bandai Games,0,0,0.06,0,0.06
12758,12759,Kid Fit Island Resort,Wii,2010,Sports,Avanquest,0.05,0,0,0,0.06
12760,12761,Roogoo Twisted Towers,Wii,2009,Puzzle,SouthPeak Games,0.05,0,0,0,0.06
12792,12793,Coraline,Wii,2009,Action,D3Publisher,0.05,0,0,0,0.06
12811,12812,My Horse & Me: Riding for Gold,Wii,2008,Sports,Atari,0.04,0.02,0,0,0.06
12812,12813,Sled Shred featuring the Jamaican Bobsled Team,Wii,2010,Sports,SouthPeak Games,0.05,0,0,0,0.06
12849,12850,Countdown: The Game,Wii,2009,Puzzle,Mindscape,0,0.05,0,0,0.05
12868,12869,Vertigo,Wii,2009,Strategy,Playlogic Game Factory,0.05,0,0,0,0.05
12880,12881,Reader Rabbit 2nd Grade,Wii,,Misc,Unknown,0.05,0,0,0,0.05
12885,12886,Defendin' De Penguin,Wii,2008,Strategy,Zushi Games,0.05,0,0,0,0.05
12896,12897,Major Minor's Majestic March,Wii,2009,Misc,Majesco Entertainment,0.05,0,0,0,0.05
12908,12909,Puyo Puyo 7,Wii,2009,Puzzle,Sega,0,0,0.05,0,0.05
12915,12916,Pretty Cure All Stars Everyone Gather ? Let's Dance!,Wii,2013,Misc,Namco Bandai Games,0,0,0.05,0,0.05
12927,12928,Domino Rally,Wii,2007,Action,Nordcurrent,0.05,0,0,0,0.05
12956,12957,Sushi Go-Round,Wii,2010,Simulation,Asylum Entertainment,0.05,0,0,0,0.05
12958,12959,Myth Makers: Orbs of Doom,Wii,2007,Puzzle,Popcorn Arcade,0.05,0,0,0,0.05
12978,12979,Mr Bean's Wacky World of Wii,Wii,2009,Adventure,Blast! Entertainment Ltd,0,0.05,0,0,0.05
12994,12995,Hysteria Hospital: Emergency Ward,Wii,2009,Action,Oxygen Interactive,0.05,0,0,0,0.05
13048,13049,Dream Salon,Wii,2009,Misc,Zoo Games,0.05,0,0,0,0.05
13052,13053,Jenga World Tour,Wii,2007,Misc,Atari,0.05,0,0,0,0.05
13073,13074,Kart Racer,Wii,2009,Racing,Nordic Games,0.03,0.01,0,0,0.05
13075,13076,Sam & Max: Beyond Time and Space,Wii,2010,Adventure,Atari,0.05,0,0,0,0.05
13099,13100,Hotel for Dogs,Wii,2009,Simulation,505 Games,0.04,0,0,0,0.05
13106,13107,Super Robot Taisen Neo,Wii,2009,Strategy,Namco Bandai Games,0,0,0.05,0,0.05
13123,13124,My Body Coach,Wii,2009,Sports,Big Ben Interactive,0,0.04,0,0.01,0.05
13131,13132,Sea Monsters: A Prehistoric Adventure,Wii,2007,Adventure,Zushi Games,0.04,0,0,0,0.05
13155,13156,Pirates vs Ninja Dodgeball,Wii,2009,Sports,SouthPeak Games,0.05,0,0,0,0.05
13164,13165,Active Life: Magical Carnival,Wii,2011,Misc,Namco Bandai Games,0.04,0.01,0,0,0.05
13184,13185,Furu Furu Park,Wii,2007,Misc,Taito,0.05,0,0,0,0.05
13191,13192,QUIZ PARTY,Wii,2012,Misc,Nintendo,0,0.05,0,0,0.05
13195,13196,The Grim Adventures of Billy & Mandy,Wii,2006,Action,Midway Games,0.04,0,0,0,0.05
13206,13207,SD Gundam: Scad Hammers,Wii,2006,Strategy,Namco Bandai Games,0,0,0.05,0,0.05
13213,13214,Wicked Monster Blast!,Wii,2011,Shooter,PQube,0.04,0,0,0,0.05
13221,13222,Winter Sports 3: The Great Tournament,Wii,2010,Sports,Tradewest,0.02,0.02,0,0,0.05
13315,13316,Wii de Asobu Chibi-Robo!,Wii,2009,Adventure,Nintendo,0,0,0.05,0,0.05
13324,13325,World Series of Poker: Tournament of Champions 2007 Edition,Wii,2006,Misc,Activision,0.04,0,0,0,0.05
13328,13329,Billy the Wizard: Rocket Broomstick Racing,Wii,2007,Racing,Metro 3D,0.04,0,0,0,0.05
13329,13330,Pool Party,Wii,2007,Sports,SouthPeak Games,0.04,0,0,0,0.05
13336,13337,Wing Island,Wii,2006,Simulation,Konami Digital Entertainment,0.03,0.01,0.01,0,0.05
13342,13343,SD Gundam G Generation World,Wii,2011,Strategy,Namco Bandai Games,0,0,0.05,0,0.05
13345,13346,Wonder World Amusement Park,Wii,2008,Misc,Majesco Entertainment,0.04,0,0,0,0.05
13353,13354,MiniCopter: Adventure Flight,Wii,2007,Simulation,505 Games,0.04,0,0,0,0.05
13372,13373,Arctic Tale,Wii,2007,Adventure,Zoo Digital Publishing,0.04,0,0,0,0.05
13373,13374,Balloon Pop,Wii,2007,Puzzle,505 Games,0.04,0,0,0,0.05
13384,13385,Counter Force,Wii,2007,Shooter,505 Games,0.04,0,0,0,0.05
13387,13388,Fantastic Four: Rise of the Silver Surfer,Wii,2007,Action,Take-Two Interactive,0.04,0.01,0,0,0.05
13433,13434,Pool Hall Pro,Wii,2009,Sports,Playlogic Game Factory,0.04,0,0,0,0.05
13468,13469,The Tale of Despereaux,Wii,2008,Platform,Brash Entertainment,0.04,0,0,0,0.04
13480,13481,Backyard Baseball '09,Wii,2008,Sports,Atari,0.04,0,0,0,0.04
13483,13484,Bionicle Heroes,Wii,2007,Shooter,Eidos Interactive,0.04,0,0,0,0.04
13486,13487,Honda ATV Fever,Wii,2010,Racing,Storm City Games,0.04,0,0,0,0.04
13506,13507,Jerry Rice and Nitus' Dog Football,Wii,2011,Sports,Tommo,0.04,0,0,0,0.04
13518,13519,M&M's Beach Party,Wii,2009,Misc,Zoo Digital Publishing,0.04,0,0,0,0.04
13524,13525,Minna ga Shuyaku no NHK Kouhaku Quiz Kassen,Wii,2009,Misc,Nintendo,0,0,0.04,0,0.04
13534,13535,Monster Trux Arenas: Special Edition,Wii,2007,Racing,Popcorn Arcade,0.04,0,0,0,0.04
13543,13544,Gormiti: The Lords of Nature!,Wii,2010,Adventure,Konami Digital Entertainment,0.04,0,0,0,0.04
13550,13551,Castle of Shikigami III,Wii,2007,Shooter,PQube,0.04,0,0,0,0.04
13575,13576,The Kore Gang,Wii,2010,Platform,Flashpoint Games,0.04,0,0,0,0.04
13586,13587,Max & the Magic Marker,Wii,2011,Platform,Unknown,0,0.04,0,0,0.04
13588,13589,Free Running,Wii,2009,Sports,Reef Entertainment,0.02,0.02,0,0,0.04
13590,13591,Barnyard,Wii,2006,Action,THQ,0.04,0,0,0,0.04
13591,13592,SPRay,Wii,2008,Action,Tecmo Koei,0.04,0,0,0,0.04
13593,13594,Battle Rage,Wii,2008,Shooter,Popcorn Arcade,0.04,0,0,0,0.04
13607,13608,The Monkey King: The Legend Begins,Wii,2007,Shooter,Starfish,0.04,0,0,0,0.04
13633,13634,The Cube,Wii,2012,Action,Funbox Media,0,0.04,0,0,0.04
13635,13636,Myth Makers: Trixie in Toyland,Wii,2008,Platform,Popcorn Arcade,0.04,0,0,0,0.04
13636,13637,NatGeo Challenge! Wild Life,Wii,2010,Misc,Black Bean Games,0.04,0,0,0,0.04
13644,13645,Sherlock Holmes: Secret of The Silver Earring,Wii,2010,Adventure,Focus Home Interactive,0,0.04,0,0.01,0.04
13647,13648,Guilty Gear XX Accent Core,Wii,2007,Fighting,505 Games,0.03,0,0,0,0.04
13664,13665,Mortimer Beckett and the Secrets of Spooky Manor,Wii,2008,Puzzle,Avanquest,0.04,0,0,0,0.04
13676,13677,Luxor: Pharaoh's Challenge,Wii,,Puzzle,Funsta,0.01,0.03,0,0,0.04
13729,13730,Harley-Davidson: Road Trip,Wii,2010,Racing,Destineer,0.04,0,0,0,0.04
13737,13738,North American Hunting Extravaganza 2,Wii,2010,Sports,Unknown,0.03,0,0,0,0.04
13738,13739,City Builder,Wii,2010,Misc,Virtual Play Games,0.04,0,0,0,0.04
13808,13809,Daikaijuu Battle: Ultra Coliseum DX - Ultra Senshi Daishuuketsu,Wii,2010,Fighting,Namco Bandai Games,0,0,0.04,0,0.04
13811,13812,Gummy Bears Mini Golf,Wii,2010,Sports,Unknown,0.04,0,0,0,0.04
13830,13831,Twin Strike: Operation Thunder,Wii,2008,Shooter,Zoo Games,0.04,0,0,0,0.04
13878,13879,Kevin Van Dam: Big Bass Challenge,Wii,2010,Sports,Zoo Games,0.04,0,0,0,0.04
13881,13882,Glacier2,Wii,2009,Racing,Zoo Games,0.04,0,0,0,0.04
13890,13891,Sleepover Party,Wii,2009,Misc,Ubisoft,0.03,0,0,0,0.04
13898,13899,Story Hour: Fairy Tales,Wii,2008,Adventure,Zoo Digital Publishing,0.04,0,0,0,0.04
14005,14006,Sudoku Ball Detective,Wii,2009,Puzzle,Playlogic Game Factory,0.02,0.01,0,0,0.04
14023,14024,Jikkyou Powerful Major League 2009,Wii,2009,Sports,Konami Digital Entertainment,0,0,0.04,0,0.04
14047,14048,Swords,Wii,,Fighting,Unknown,0.03,0,0,0,0.04
14059,14060,Cook Wars,Wii,2009,Misc,Ubisoft,0.03,0,0,0,0.04
14103,14104,Zenkoku Dekotora Matsuri,Wii,2008,Racing,Jaleco,0,0,0.03,0,0.03
14108,14109,Marines: Modern Urban Combat,Wii,2010,Shooter,O-Games,0.03,0,0,0,0.03
14136,14137,Maximum Racing: Drag & Stock Racer,Wii,2010,Racing,Nordic Games,0.03,0,0,0,0.03
14152,14153,Kekkaishi: Kokubourou no Kage,Wii,2007,Action,Namco Bandai Games,0,0,0.03,0,0.03
14175,14176,Who Wants to be a Millionaire: 1st Edition,Wii,2007,Misc,Ubisoft,0,0.03,0,0,0.03
14183,14184,Jikkyou Powerful Pro Yakyuu Wii Ketteiban,Wii,2007,Sports,Konami Digital Entertainment,0,0,0.03,0,0.03
14216,14218,Young Justice: Legacy,Wii,2013,Action,Namco Bandai Games,0,0.03,0,0,0.03
14237,14239,Safari Adventures: Africa,Wii,2007,Adventure,Neko Entertainment,0.03,0,0,0,0.03
14243,14245,Maximum Racing: GP Classic Racing,Wii,2010,Racing,Nordic Games,0.03,0,0,0,0.03
14253,14255,Jewel Master: Cradle of Rome,Wii,2008,Puzzle,Rondomedia,0.03,0,0,0,0.03
14255,14257,Beastly,Wii,2011,Misc,Unknown,0.03,0,0,0,0.03
14320,14322,Monster High: New Ghoul in School,Wii,2015,Action,Little Orbit,0,0.03,0,0,0.03
14370,14372,Guilty Gear XX Accent Core Plus,Wii,2009,Fighting,PQube,0.01,0.02,0,0,0.03
14377,14379,Eyeshield 21: Field Saikyou no Senshi Tachi,Wii,2007,Role-Playing,Nintendo,0,0,0.03,0,0.03
14385,14387,thinkSMART FAMILY!,Wii,2010,Misc,Conspiracy Entertainment,0.03,0,0,0,0.03
14401,14403,Boot Camp Academy,Wii,2010,Action,Zoo Games,0.03,0,0,0,0.03
14454,14456,Dance Dance Revolution: Hottest Party 5,Wii,2011,Misc,Konami Digital Entertainment,0,0.03,0,0,0.03
14455,14457,Who Wants to be a Millionaire: 2nd Edition,Wii,2008,Misc,Ubisoft,0,0.03,0,0,0.03
14526,14528,Story Hour: Adventures,Wii,2008,Adventure,Zoo Digital Publishing,0.03,0,0,0,0.03
14540,14542,SD Gundam: Gashapon Wars,Wii,2010,Strategy,Namco Bandai Games,0,0,0.03,0,0.03
14559,14561,Heathcliff! The Fast and the Furriest,Wii,2010,Racing,Storm City Games,0.03,0,0,0,0.03
14575,14577,Secret Files 2: Puritas Cordis,Wii,2009,Adventure,Deep Silver,0,0.03,0,0,0.03
14599,14601,Driver: Parallel Lines,Wii,2007,Racing,Ubisoft,0.01,0.01,0,0,0.03
14621,14623,101-in-1 Sports Party Megamix,Wii,2010,Sports,Nordcurrent,0.02,0,0,0,0.03
14646,14648,Pacific Liberator,Wii,2009,Action,Zoo Games,0.03,0,0,0,0.03
14651,14653,Puzzle Challenge: Crosswords and More!,Wii,2009,Puzzle,Crave Entertainment,0.03,0,0,0,0.03
14690,14692,The Island of Dr. Frankenstein,Wii,2009,Adventure,Storm City Games,0.03,0,0,0,0.03
14691,14693,TV Total Events,Wii,2011,Misc,7G//AMES,0,0.02,0,0,0.03
14718,14720,Gintama: Banji Oku Chuubu!,Wii,2007,Action,Namco Bandai Games,0,0,0.03,0,0.03
14733,14735,My Animal Centre,Wii,2009,Simulation,Deep Silver,0,0.02,0,0,0.03
14762,14764,Bigfoot King of Crush,Wii,2011,Racing,Zoo Games,0.02,0,0,0,0.03
14796,14798,My Ballet Studio,Wii,2009,Simulation,505 Games,0.02,0,0,0,0.03
14813,14815,CID The Dummy,Wii,2009,Platform,Oxygen Interactive,0.02,0,0,0,0.03
14823,14825,Backyard NFL Football,Wii,2007,Sports,Atari,0.02,0,0,0,0.03
14827,14829,Let's Play Ballerina,Wii,2010,Sports,Deep Silver,0.02,0,0,0,0.03
14836,14838,Kawasaki Snowmobiles,Wii,2008,Racing,Metro 3D,0.02,0,0,0,0.03
14852,14854,Monster Mayhem: Build and Battle,Wii,2009,Simulation,Zushi Games,0.02,0,0,0,0.03
14863,14865,Pro Yakyuu Family Stadium,Wii,2008,Sports,Namco Bandai Games,0,0,0.03,0,0.03
14869,14871,Let's Dance with Mel B,Wii,2011,Sports,Black Bean Games,0,0.02,0,0,0.03
14877,14879,Combat Wings: The Great Battles of WWII,Wii,,Simulation,City Interactive,0.02,0,0,0,0.03
14880,14882,Ocean Commander,Wii,2009,Simulation,Valcon Games,0.02,0,0,0,0.03
14902,14904,Rock 'N' Roll Adventures,Wii,2007,Platform,Popcorn Arcade,0.02,0,0,0,0.03
14913,14915,Chuck E. Cheese's Sports Games,Wii,2011,Sports,UFO Interactive,0.02,0,0,0,0.02
14942,14944,Let's Play Garden,Wii,2010,Simulation,Deep Silver,0.02,0,0,0,0.02
14998,15000,Wii de Asobu: Metroid Prime,Wii,,Shooter,Nintendo,0,0,0.02,0,0.02
15000,15002,Wii de Asobu: Metroid Prime,Wii,,Shooter,Nintendo,0,0,0.02,0,0.02
15009,15011,George of the Jungle and the Search for the Secret,Wii,2008,Platform,Ignition Entertainment,0.02,0,0,0,0.02
15013,15015,Ferrari Challenge Trofeo Pirelli Deluxe,Wii,2009,Racing,System 3 Arcade Software,0,0.02,0,0,0.02
15016,15018,Mesaze!! Tsuri Master: Sekai ni Challenge! Hen,Wii,2008,Sports,Hudson Soft,0,0,0.02,0,0.02
15022,15024,Penguins of Madagascar,Wii,2014,Action,Namco Bandai Games,0,0.02,0,0,0.02
15058,15060,Cocoto Magic Circus,Wii,2008,Shooter,Neko Entertainment,0.02,0,0,0,0.02
15065,15067,Suzumiya Haruhi no Heiretsu,Wii,2009,Adventure,Sega,0,0,0.02,0,0.02
15073,15075,Titanic Mystery,Wii,2010,Puzzle,O-Games,0.02,0,0,0,0.02
15078,15080,Line Rider 2: Unbound,Wii,2008,Puzzle,Deep Silver,0.02,0,0,0,0.02
15084,15086,G1 Jockey Wii,Wii,2007,Sports,Tecmo Koei,0,0.01,0.02,0,0.02
15096,15098,Kawasaki Jet Ski,Wii,2008,Racing,Metro 3D,0.02,0,0,0,0.02
15102,15104,Crazy Machines,Wii,2010,Puzzle,DTP Entertainment,0.01,0.01,0,0,0.02
15105,15107,Brave: The Video Game,Wii,2012,Action,Disney Interactive Studios,0,0.02,0,0,0.02
15148,15150,Fritz Chess,Wii,2009,Strategy,Deep Silver,0.02,0.01,0,0,0.02
15152,15154,Balls of Fury,Wii,2007,Sports,Zoo Digital Publishing,0.02,0,0,0,0.02
15198,15200,Saint,Wii,,Shooter,Unknown,0.02,0,0,0,0.02
15221,15223,Geon Cube,Wii,2009,Puzzle,P2 Games,0.02,0,0,0,0.02
15227,15229,Triple Crown Championship Snowboarding,Wii,2010,Sports,Destineer,0.02,0,0,0,0.02
15260,15262,Jelly Belly: Ballistic Beans,Wii,2009,Puzzle,Zoo Digital Publishing,0.02,0,0,0,0.02
15274,15276,Thomas & Friends: Hero of the Rails,Wii,2010,Misc,Unknown,0,0.02,0,0,0.02
15276,15278,World Championship Poker featuring Howard Lederer: All In,Wii,2006,Misc,505 Games,0.02,0,0,0,0.02
15279,15281,Jinsei Game Wii,Wii,2007,Misc,Takara Tomy,0,0,0.02,0,0.02
15331,15333,Katekyoo Hitman Reborn! Dream Hyper Battle! Wii,Wii,2008,Fighting,Marvelous Interactive,0,0,0.02,0,0.02
15334,15336,Chuck E. Cheese's Super Collection,Wii,2011,Action,UFO Interactive,0.02,0,0,0,0.02
15346,15348,Casper's Scare School: Spooky Sports Day,Wii,2009,Sports,Blast! Entertainment Ltd,0.02,0,0,0,0.02
15357,15359,Daikaijuu Battle: Ultra Coliseum,Wii,2008,Fighting,Namco Bandai Games,0,0,0.02,0,0.02
15368,15370,Princess Isabella: A Witch's Curse,Wii,2010,Adventure,Destineer,0.02,0,0,0,0.02
15371,15373,Pippa Funnell: Ranch Rescue,Wii,2007,Adventure,Ubisoft,0,0.02,0,0,0.02
15408,15410,Maximum Racing: Crash Car Racer,Wii,2010,Racing,Nordic Games,0.01,0.01,0,0,0.02
15419,15421,Super Fruit Fall,Wii,2006,Puzzle,System 3 Arcade Software,0.01,0,0,0,0.02
15435,15437,Horrid Henry: Missions of Mischief,Wii,2010,Adventure,SouthPeak Games,0,0.02,0,0,0.02
15448,15450,Germany's Next Topmodel 2011,Wii,2011,Simulation,7G//AMES,0,0.02,0,0,0.02
15459,15461,Ten Pin Alley 2,Wii,2008,Sports,XS Games,0.02,0,0,0,0.02
15477,15479,Yu-Gi-Oh! 5D's Wheelie Breakers (JP sales),Wii,,Racing,Unknown,0,0,0.02,0,0.02
